image,labelled_by,num_players,submitted_by,c01,c02,c03,c04,c05,c06,c07,c08,c09,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64
KKRvsSRH_image_133.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0
KKRvsSRH_image_134.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,4,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0
KKRvsSRH_image_135.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,4,0,0,0,10,10,10,0,4,0,0,0,10,10,10,0,4,0,0,0,10,10,10,0,4,0,0,0,10,10,10,4,4,0,0
KKRvsSRH_image_136.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0
KKRvsSRH_image_137.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0
KKRvsSRH_image_138.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,0,0,4,4,0,0,0,4,0,0,4,4,0,0,0,4,0,0,4,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KKRvsSRH_image_139.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,10,10,0,0,0,0,0,0,0,0,0,0
KKRvsSRH_image_14.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,10,10,10,0,0,0,0,10,10,10,10,10,10,0,0,10,10,10,10,10,10,0,0,10,10,10,10,10,10,0,0,0,0,10,10,10,10,10
KKRvsSRH_image_140.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,10,0,0,0,0,0
KKRvsSRH_image_141.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,0,0
KKRvsSRH_image_142.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,4,4,4,4,0,0,0,0,0,4,4,4,0,0,0,0,0,4,4,4,0,0,0,0,0,4,4,4,0,0,0,0,0,4,4,4,0,0,0,0
KKRvsSRH_image_143.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,4,4,0,0,10,10,0,0,4,4,0,0,10,10,0,0,4,4,0,0,10,10,0,0
KKRvsSRH_image_144.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0
KKRvsSRH_image_147.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0
KKRvsSRH_image_148.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,4,4,0,0,0,0,10,0,4,4,0,0,0,0,10,0,4,4,0,0,0,0,10,0,4,4,0,0,0,0,10,0,4,4,0,0,0,0,10,0,4,4,0
KKRvsSRH_image_149.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,0,0,10,10,10,10,10,10,0,0,10,10,10,10,10,10,0,0,10,10,10,10,10,10,0,0,10,10,10,10,10,10,0
KKRvsSRH_image_15.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,10,4,4,0,0,0,0,0,10,4,4,0,0,0,0,10,10,4,4,0,0,0,0,10,10,4,4,0,0,0,0,0,10,4,4,0,0,0,0,0,10,0,4,0,0,0,0,0,10,0,0,0,0,0
KKRvsSRH_image_150.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,0,0,4,4,4,4,4,4,0,0,4,4,4,4,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
KKRvsSRH_image_151.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,10,10,10,0,0,0,0,10,0,10,10,4,0,0,0,10,10,10,4,4,0,0,0,10,10,10,0,4,0,0,0,10,10,10,0,4,0,0,0,10,0,10,0,4,0
KKRvsSRH_image_152.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,10,10,10,10,10,0,0,10,10,10,10,10,10,0,0,10,10,10,10,10,10,0,0,10,10,10,10,10,10,0,0,10,10,10,10,10,10,0,0,10,10,10,10,10,10,0
KKRvsSRH_image_153.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,4,10,10,0,0,0,0,0,4,10,10,0,0,0,0,0,4,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0
KKRvsSRH_image_154.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,10,10,10,10,0,4,4,0,10,10,10,10,0,4,4,0,10,10,10,10,0,0,4,0,10,10,10,10,0,4,4,0,10,10,10,10,0,4,4,0,10,10,10,10,0
KKRvsSRH_image_155.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,4,0,0,0,0
KKRvsSRH_image_157.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,10,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0
KKRvsSRH_image_158.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,4,4,4,0,0,0,0,0,4,4,4,0,0,0,0,0,4,4,4,0,0,0,0,0,4,4,4,0,0,0,0,0,4,4,4,0,0,0,0,0,4,4,4,0,0
KKRvsSRH_image_159.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,4,0,4,0,4,4,4,4,4,0,4,0,4,4,4,4,4,0,4,0,4,4,4,4,4,0,4,0,4,4,4,0,4,0,4,0
KKRvsSRH_image_16.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,10,10,10,10,0,0,0,10,10,10,10,10,0,0,0,10,10,10,10,10,0,0,0,0,10,10,10,10,0,0,0,0,10,10,10,10,0,0
KKRvsSRH_image_161.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,10,0,0,0,0,0,0,4,10,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0
KKRvsSRH_image_162.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,10,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,10,10,10,0,0
KKRvsSRH_image_163.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0
KKRvsSRH_image_164.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,4,0,0,0,0,0,4,4,4,0,0,0,0,4,4,0,4,0,0,0
KKRvsSRH_image_165.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,4,4,10,0,10,10,10,10,4,4,10,10,10,10,10,10,4,4,10,0,10,10,10,10,4,4,10,0,10,10,10,10,4,4,10,0,10,10,10,10,4,4
KKRvsSRH_image_166.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,0,0,10,10,10,10,10,10
KKRvsSRH_image_167.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,10,10,10,0,0,0,0,0,10,10,10,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,10,0
KKRvsSRH_image_168.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0
KKRvsSRH_image_169.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,10,0,0,0
KKRvsSRH_image_17.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,10,0,0,0,0,0,10,10,10,0,0,0,0
KKRvsSRH_image_170.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,10,0,0,0,0
KKRvsSRH_image_171.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,4,4,4,0,0,0,0,4,4,4,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0
KKRvsSRH_image_172.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,0,10,10,10,10,10,10,10,0,0,10,10,0,10,10,10,10,0,10,10,0,10,10,10,10,0,10,10,0,10,10,10,0,0,10,10,0,10,10,10,10
KKRvsSRH_image_173.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0
KKRvsSRH_image_174.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,10,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0
KKRvsSRH_image_175.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,0,0,0,4,4,4,4,0,0,0,0,4,4,4,4,0,0,0,0,4,4,0,0,0,0,0,0,4,4,4,0
KKRvsSRH_image_176.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0
KKRvsSRH_image_177.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,4,4,0,10,10,4,0,0,4,4,0,10,10,4,0,0,4,4,0,10,10,0,0,0
KKRvsSRH_image_178.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,10,0,0,0,0,0,4,10,10,0,0,0,0,0,4,10,10,0,0,0,0,0,4,10,10,10,0,0,0,0,4,10,0,10,0,0
KKRvsSRH_image_179.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0
KKRvsSRH_image_18.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,10,10,4,0,0,0,0,0,10,0,4,0,0,0,0,10,10,4,4,0,0,0,0,10,0,4,4,0
KKRvsSRH_image_181.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,4,0,0,10,10,0,0,4,4,0,0,10,10,0,0,4,4,0,0,10,10,0,0,4,4,0,0,10,10,0,0,4,4,0,0,10,10,0,0
KKRvsSRH_image_183.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0
KKRvsSRH_image_184.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0
KKRvsSRH_image_185.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,0,0,0,0
KKRvsSRH_image_186.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,10,10,10,0,0,0,0,10,10,10,10,0,0,0,0,10,10,10,10,0,0,0,0,10,10,10,10,0,0,0,0,10,10,10,10,0,0,0,0,0,0,0,10,0,0
KKRvsSRH_image_187.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,10,10,0,4,4,0,0,0,10,10,0,4,4,0,0,0,10,10,0,4,4,0,0,0,10,10,0,4,4,0,0,0,10,10,0,4,4,0,0,0,0,0,0,4,4,0
KKRvsSRH_image_188.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,10,10,0,0,0,0,0,10,10,10,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0
KKRvsSRH_image_189.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,4,0,0,0,10,10,0,0,4,0,0,0,10,10,0,4,4,0,0,0,10,10
KKRvsSRH_image_19.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,10,10,0,0,0,0,0,10,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,10
KKRvsSRH_image_190.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
KKRvsSRH_image_191.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0
KKRvsSRH_image_192.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,10,10,10,0,0,0,0,0,10,10,0,0,0,0,0,0,0,10,10,0,0,0,0,0,10,10,10,0,0,0,0,0,10,10,10,0,0,0,0
KKRvsSRH_image_193.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,4,0,0,10,10,0,0,4,4,0,0,10,10,0,0,4,4,0,0,10,10,0,0,4,4,0,0
KKRvsSRH_image_194.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0
KKRvsSRH_image_195.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,10,4,0,0,10,0,0,10,10,4,4,0,10,0,0,10,10,4,0,10,10,0,0,10,10,4,4,10,10,10,0
KKRvsSRH_image_196.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,10,0,0,0,0
KKRvsSRH_image_197.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0
KKRvsSRH_image_198.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,0,0,0,10,10,10,0,0,0,0,0,10,10,10,0,0,0,0,0,0,10,10,0,0
KKRvsSRH_image_199.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,4,0,0,0,4,4,0,0,4,0,0,0,4,4,0,0,4,0,0,0,4,4,0,4,4,0,0,0,4,4,0,4,4,0,0
KKRvsSRH_image_2.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,4,4,4,0,10,0,0,4,4,4,4,10,10,0,0,0,4,4,4,10,10,0,0,0,4,4,4,10,10,10,0,0,4,0,0,0,0,0,0,0,0
KKRvsSRH_image_20.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,10,0,0,0,0,0,10,10,10,10,0,0,0,0,10,10,10,0,0,0,0,0,10,10,10,0,0,0,0,0,10,10,10,0,0,0,0,0
KKRvsSRH_image_200.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0
KKRvsSRH_image_201.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,4,4,0,0,0,10,10,0,0,4,0,0,0,10,10,0,0,4,0,0,0,10,10,0,0,4,0,0,0
KKRvsSRH_image_202.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0
KKRvsSRH_image_203.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0
KKRvsSRH_image_204.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0
KKRvsSRH_image_205.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,10,0,10,0,0,0,0
KKRvsSRH_image_206.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0
KKRvsSRH_image_208.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0
KKRvsSRH_image_209.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,4,4,0,0,0,10,0,0,4,4,10,10,10,10,0,0,4,4,0,10,10,10,0,0,4,4,0,10,10,10,0,0,4,4,0,10,10,10,0,0,4,4,0,10,10,10,0,0,4,4,0,10,10,10,0
KKRvsSRH_image_21.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,0,0,0,0
KKRvsSRH_image_210.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0
KKRvsSRH_image_211.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0
KKRvsSRH_image_212.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,0,4,4,4,0,4,4,4,0,4,4,4,0,4,4,4,0,4,4,4,0,4,4,4,0,4,4,4,0,4,4,4,0
KKRvsSRH_image_213.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0
KKRvsSRH_image_214.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,0,0,0,0,10,0,0,4,4,0,0,10,10,0,0,4,4,0,0,10,10,0,0,4,4,0,0,0,10,0,0,4,4,0,0,0,0,0,0,0,0
KKRvsSRH_image_215.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,10,0,0,0,0,0,10,10,10,0,0
KKRvsSRH_image_216.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,4,4,4,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KKRvsSRH_image_217.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,4,0,0,10,10,0,0,4,4,0,0,10,10,0,0,4,0,0,0,10,10,0,0,4,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
KKRvsSRH_image_219.jpg,seelam_r,,group_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0
